,SAT,GPA,PLAN,ACCEPT
0,1110.0,3.39,3.0,0.0
1,1430.0,4.24,3.0,0.0
2,1430.0,4.24,3.0,0.0
3,1480.0,4.58,3.0,1.0
4,1490.0,3.94,3.0,0.0
5,1510.0,4.42,3.0,1.0
6,1520.0,4.61,3.0,0.0
7,1520.0,4.61,3.0,0.0
8,1520.0,4.61,3.0,0.0
